,Date,	P
5160,1934-02-16,2.1
5161,1934-02-17,3.2
5162,1934-02-18,0.0
5163,1934-02-19,0.0
5164,1934-02-20,2.2
5165,1934-02-21,2.3
5166,1934-02-22,1.1
5167,1934-02-23,3.2
5168,1934-02-24,0.0
5169,1934-02-25,0.0
5170,1934-02-26,0.0
5171,1934-02-27,2.2
5172,1934-02-28,0.0
5173,1934-03-01,0.0
5174,1934-03-02,0.0
5175,1934-03-03,0.0
5176,1934-03-04,0.0
5177,1934-03-05,0.0
5178,1934-03-06,0.0
5179,1934-03-07,0.0
5180,1934-03-08,0.0
5181,1934-03-09,3.2
5182,1934-03-10,2.2
5183,1934-03-11,3.2
5184,1934-03-12,11.4
5185,1934-03-13,0.0
5186,1934-03-14,2.2
5187,1934-03-15,3.2
5188,1934-03-16,0.0
5189,1934-03-17,0.0
5190,1934-03-18,0.0
5191,1934-03-19,3.2
5192,1934-03-20,0.0
5193,1934-03-21,0.0
5194,1934-03-22,0.0
5195,1934-03-23,0.0
5196,1934-03-24,0.0
5197,1934-03-25,0.0
5198,1934-03-26,0.0
5199,1934-03-27,0.0
5200,1934-03-28,6.3
5201,1934-03-29,9.2
5202,1934-03-30,7.4
5203,1934-03-31,4.2
5204,1934-04-01,11.3
5205,1934-04-02,15.2
5206,1934-04-03,17.3
5207,1934-04-04,62.2
5208,1934-04-05,6.4
5209,1934-04-06,32.3
5210,1934-04-07,44.2
5211,1934-04-08,3.2
5212,1934-04-09,4.2
5213,1934-04-10,5.3
5214,1934-04-11,3.1
5215,1934-04-12,4.2
5216,1934-04-13,0.0
5217,1934-04-14,82.3
5218,1934-04-15,0.0
5219,1934-04-16,9.2
5220,1934-04-17,46.4
5221,1934-04-18,14.3
5222,1934-04-19,0.0
5223,1934-04-20,0.0
5224,1934-04-21,0.0
5225,1934-04-22,3.7
5226,1934-04-23,0.0
5227,1934-04-24,2.5
5228,1934-04-25,0.0
5229,1934-04-26,0.0
5230,1934-04-27,3.2
5231,1934-04-28,0.0
5232,1934-04-29,0.0
5233,1934-04-30,4.3
5234,1934-05-01,0.0
5235,1934-05-02,4.2
5236,1934-05-03,56.5
5237,1934-05-04,0.0
5238,1934-05-05,9.3
5239,1934-05-06,34.2
5240,1934-05-07,4.5
5241,1934-05-08,0.0
5242,1934-05-09,69.4
5243,1934-05-10,8.2
5244,1934-05-11,10.3
5245,1934-05-12,7.2
5246,1934-05-13,9.3
5247,1934-05-14,12.4
5248,1934-05-15,0.0
5249,1934-05-16,0.0
5250,1934-05-17,7.3
5251,1934-05-18,0.0
5252,1934-05-19,4.5
5253,1934-05-20,5.3
5254,1934-05-21,6.4
5255,1934-05-22,3.2
5256,1934-05-23,19.3
5257,1934-05-24,7.2
5258,1934-05-25,4.3
5259,1934-05-26,0.0
5260,1934-05-27,0.0
5261,1934-05-28,0.0
5262,1934-05-29,0.0
5263,1934-05-30,0.0
5264,1934-05-31,3.3
5265,1934-06-01,2.3
5266,1934-06-02,2.1
5267,1934-06-03,1.2
5268,1934-06-04,62.4
5269,1934-06-05,0.0
5270,1934-06-06,0.0
5271,1934-06-07,66.3
5272,1934-06-08,2.4
5273,1934-06-09,7.2
5274,1934-06-10,0.0
5275,1934-06-11,0.0
5276,1934-06-12,0.0
5277,1934-06-13,0.0
5278,1934-06-14,0.0
5279,1934-06-15,48.2
5280,1934-06-16,0.0
5281,1934-06-17,2.1
5282,1934-06-18,58.3
5283,1934-06-19,0.0
5284,1934-06-20,39.4
5285,1934-06-21,0.0
5286,1934-06-22,34.2
5287,1934-06-23,0.0
5288,1934-06-24,31.2
5289,1934-06-25,17.3
5290,1934-06-26,14.2
5291,1934-06-27,0.0
5292,1934-06-28,0.0
5293,1934-06-29,6.3
5294,1934-06-30,0.0
5295,1934-07-01,23.4
5296,1934-07-02,28.3
5297,1934-07-03,5.3
5298,1934-07-04,3.4
5299,1934-07-05,6.2
5300,1934-07-06,65.3
5301,1934-07-07,16.4
5302,1934-07-08,29.2
5303,1934-07-09,14.5
5304,1934-07-10,0.0
5305,1934-07-11,0.0
5306,1934-07-12,0.0
5307,1934-07-13,2.2
5308,1934-07-14,0.0
5309,1934-07-15,67.3
5310,1934-07-16,3.2
5311,1934-07-17,2.2
5312,1934-07-18,9.4
5313,1934-07-19,25.0
5314,1934-07-20,1.3
5315,1934-07-21,0.0
5316,1934-07-22,0.0
5317,1934-07-23,1.3
5318,1934-07-24,52.3
5319,1934-07-25,2.2
5320,1934-07-26,7.4
5321,1934-07-27,0.0
5322,1934-07-28,0.0
5323,1934-07-29,0.0
5324,1934-07-30,2.3
5325,1934-07-31,28.3
5326,1934-08-01,1.3
5327,1934-08-02,0.0
5328,1934-08-03,0.0
5329,1934-08-04,0.0
5330,1934-08-05,0.0
5331,1934-08-06,0.0
5332,1934-08-07,0.0
5333,1934-08-08,0.0
5334,1934-08-09,17.3
5335,1934-08-10,0.0
5336,1934-08-11,0.0
5337,1934-08-12,0.0
5338,1934-08-13,7.4
5339,1934-08-14,38.2
5340,1934-08-15,2.3
5341,1934-08-16,0.0
5342,1934-08-17,1.4
5343,1934-08-18,6.2
5344,1934-08-19,26.3
5345,1934-08-20,0.0
5346,1934-08-21,0.0
5347,1934-08-22,42.2
5348,1934-08-23,0.0
5349,1934-08-24,0.0
5350,1934-08-25,0.0
5351,1934-08-26,0.0
5352,1934-08-27,0.0
5353,1934-08-28,2.7
5354,1934-08-29,2.3
5355,1934-08-30,0.0
5356,1934-08-31,0.0
5357,1934-09-01,0.0
5358,1934-09-02,2.3
5359,1934-09-03,6.5
5360,1934-09-04,3.2
5361,1934-09-05,2.2
5362,1934-09-06,28.3
5363,1934-09-07,19.4
5364,1934-09-08,0.0
5365,1934-09-09,0.0
5366,1934-09-10,3.2
5367,1934-09-11,3.4
5368,1934-09-12,0.0
5369,1934-09-13,11.5
5370,1934-09-14,0.0
5371,1934-09-15,0.0
5372,1934-09-16,30.3
5373,1934-09-17,29.4
5374,1934-09-18,0.0
5375,1934-09-19,1.2
5376,1934-09-20,0.0
5377,1934-09-21,7.2
5378,1934-09-22,0.0
5379,1934-09-23,38.4
5380,1934-09-24,27.3
5381,1934-09-25,0.0
5382,1934-09-26,37.5
5383,1934-09-27,21.3
5384,1934-09-28,26.2
5385,1934-09-29,1.2
5386,1934-09-30,28.3
5387,1934-10-01,16.4
5388,1934-10-02,0.0
5389,1934-10-03,0.0
5390,1934-10-04,2.5
5391,1934-10-05,0.0
5392,1934-10-06,0.0
5393,1934-10-07,1.2
5394,1934-10-08,7.3
5395,1934-10-09,0.0
5396,1934-10-10,0.0
5397,1934-10-11,0.0
5398,1934-10-12,0.0
5399,1934-10-13,0.0
5400,1934-10-14,0.0
5401,1934-10-15,3.2
5402,1934-10-16,27.3
5403,1934-10-17,11.2
5404,1934-10-18,7.4
5405,1934-10-19,21.3
5406,1934-10-20,15.3
5407,1934-10-21,18.2
5408,1934-10-22,12.7
5409,1934-10-23,0.0
5410,1934-10-24,0.0
5411,1934-10-25,58.8
5412,1934-10-26,3.4
5413,1934-10-27,35.3
5414,1934-10-28,27.5
5415,1934-10-29,2.7
5416,1934-10-30,0.0
5417,1934-10-31,0.0
5418,1934-11-01,28.3
5419,1934-11-02,0.0
5420,1934-11-03,9.2
5421,1934-11-04,2.2
5422,1934-11-05,0.0
5423,1934-11-06,0.0
5424,1934-11-07,34.3
5425,1934-11-08,0.0
5426,1934-11-09,3.2
5427,1934-11-10,2.3
5428,1934-11-11,2.4
5429,1934-11-12,26.5
5430,1934-11-13,4.2
5431,1934-11-14,18.5
5432,1934-11-15,0.0
5433,1934-11-16,34.3
5434,1934-11-17,49.5
5435,1934-11-18,12.4
5436,1934-11-19,0.0
5437,1934-11-20,0.0
5438,1934-11-21,0.0
5439,1934-11-22,0.0
5440,1934-11-23,0.0
5441,1934-11-24,0.0
5442,1934-11-25,0.0
5443,1934-11-26,0.0
5444,1934-11-27,0.0
5445,1934-11-28,34.3
5446,1934-11-29,31.5
5447,1934-11-30,27.5
5448,1934-12-01,1.2
5449,1934-12-02,0.0
5450,1934-12-03,0.0
5451,1934-12-04,0.0
5452,1934-12-05,32.4
5453,1934-12-06,23.5
5454,1934-12-07,1.2
5455,1934-12-08,0.0
5456,1934-12-09,0.0
5457,1934-12-10,0.0
5458,1934-12-11,27.3
5459,1934-12-12,0.0
5460,1934-12-13,0.0
5461,1934-12-14,0.0
5462,1934-12-15,0.0
5463,1934-12-16,0.0
5464,1934-12-17,0.0
5465,1934-12-18,0.0
5466,1934-12-19,0.0
5467,1934-12-20,0.0
5468,1934-12-21,0.0
5469,1934-12-22,0.0
5470,1934-12-23,0.0
5471,1934-12-24,0.0
5472,1934-12-25,0.0
5473,1934-12-26,0.0
5474,1934-12-27,0.0
5475,1934-12-28,0.0
5476,1934-12-29,0.0
5477,1934-12-30,0.0
5478,1934-12-31,0.0
5479,1935-01-01,0.0
5480,1935-01-02,0.0
5481,1935-01-03,0.0
5482,1935-01-04,0.0
5483,1935-01-05,0.0
5484,1935-01-06,0.0
5485,1935-01-07,0.0
5486,1935-01-08,0.0
5487,1935-01-09,0.0
5488,1935-01-10,0.0
5489,1935-01-11,0.0
5490,1935-01-12,0.0
5491,1935-01-13,0.0
5492,1935-01-14,0.0
5493,1935-01-15,0.0
5494,1935-01-16,0.0
5495,1935-01-17,0.0
5496,1935-01-18,0.0
5497,1935-01-19,0.0
5498,1935-01-20,0.0
5499,1935-01-21,0.0
5500,1935-01-22,0.0
5501,1935-01-23,0.0
5502,1935-01-24,17.1
5503,1935-01-25,0.0
5504,1935-01-26,0.0
5505,1935-01-27,15.4
5506,1935-01-28,0.0
5507,1935-01-29,0.0
5508,1935-01-30,0.0
5509,1935-01-31,0.0
5510,1935-02-01,3.6
5511,1935-02-02,0.4
5512,1935-02-03,8.3
5513,1935-02-04,0.0
5514,1935-02-05,0.0
5515,1935-02-06,0.0
5516,1935-02-07,0.0
5517,1935-02-08,14.2
5518,1935-02-09,12.9
5519,1935-02-10,0.0
5520,1935-02-11,0.0
5521,1935-02-12,0.0
5522,1935-02-13,0.0
5523,1935-02-14,0.0
5524,1935-02-15,0.0
5525,1935-02-16,0.0
5526,1935-02-17,0.0
5527,1935-02-18,0.0
5528,1935-02-19,0.0
5529,1935-02-20,0.0
5530,1935-02-21,0.0
5531,1935-02-22,0.0
5532,1935-02-23,0.0
5533,1935-02-24,0.0
5534,1935-02-25,0.0
5535,1935-02-26,0.0
5536,1935-02-27,0.0
5537,1935-02-28,11.2
5538,1935-03-01,0.0
5539,1935-03-02,0.0
5540,1935-03-03,1.5
5541,1935-03-04,0.0
5542,1935-03-05,0.0
5543,1935-03-06,0.0
5544,1935-03-07,0.0
5545,1935-03-08,0.0
5546,1935-03-09,0.0
5547,1935-03-10,0.0
5548,1935-03-11,0.0
5549,1935-03-12,0.0
5550,1935-03-13,0.0
5551,1935-03-14,0.0
5552,1935-03-15,0.0
5553,1935-03-16,1.5
5554,1935-03-17,29.2
5555,1935-03-18,3.9
5556,1935-03-19,0.0
5557,1935-03-20,0.0
5558,1935-03-21,0.0
5559,1935-03-22,0.0
5560,1935-03-23,0.0
5561,1935-03-24,1.2
5562,1935-03-25,0.0
5563,1935-03-26,0.0
5564,1935-03-27,0.0
5565,1935-03-28,0.0
5566,1935-03-29,0.0
5567,1935-03-30,0.0
5568,1935-03-31,0.0
5569,1935-04-01,0.0
5570,1935-04-02,0.0
5571,1935-04-03,0.0
5572,1935-04-04,0.0
5573,1935-04-05,0.8
5574,1935-04-06,0.0
5575,1935-04-07,0.0
5576,1935-04-08,0.0
5577,1935-04-09,0.3
5578,1935-04-10,0.0
5579,1935-04-11,0.0
5580,1935-04-12,0.0
5581,1935-04-13,0.0
5582,1935-04-14,10.2
5583,1935-04-15,29.5
5584,1935-04-16,0.0
5585,1935-04-17,7.7
5586,1935-04-18,0.0
5587,1935-04-19,0.0
5588,1935-04-20,0.0
5589,1935-04-21,0.0
5590,1935-04-22,0.0
5591,1935-04-23,0.0
5592,1935-04-24,0.3
5593,1935-04-25,0.0
5594,1935-04-26,0.0
5595,1935-04-27,0.0
5596,1935-04-28,20.4
5597,1935-04-29,0.0
5598,1935-04-30,9.7
5599,1935-05-01,20.8
5600,1935-05-02,0.0
5601,1935-05-03,27.2
5602,1935-05-04,0.0
5603,1935-05-05,10.9
5604,1935-05-06,0.0
5605,1935-05-07,8.2
5606,1935-05-08,0.0
5607,1935-05-09,9.8
5608,1935-05-10,9.4
5609,1935-05-11,0.0
5610,1935-05-12,28.5
5611,1935-05-13,1.5
5612,1935-05-14,9.2
5613,1935-05-15,0.0
5614,1935-05-16,0.0
5615,1935-05-17,0.0
5616,1935-05-18,0.0
5617,1935-05-19,0.0
5618,1935-05-20,3.5
5619,1935-05-21,0.0
5620,1935-05-22,12.2
5621,1935-05-23,18.7
5622,1935-05-24,8.9
5623,1935-05-25,60.9
5624,1935-05-26,32.3
5625,1935-05-27,2.5
5626,1935-05-28,28.2
5627,1935-05-29,4.2
5628,1935-05-30,2.5
5629,1935-05-31,31.4
5630,1935-06-01,0.0
5631,1935-06-02,20.5
5632,1935-06-03,18.3
5633,1935-06-04,0.0
5634,1935-06-05,0.0
5635,1935-06-06,0.0
5636,1935-06-07,9.7
5637,1935-06-08,54.3
5638,1935-06-09,0.0
5639,1935-06-10,0.0
5640,1935-06-11,1.2
5641,1935-06-12,0.2
5642,1935-06-13,13.9
5643,1935-06-14,2.7
5644,1935-06-15,0.0
5645,1935-06-16,12.2
5646,1935-06-17,0.0
5647,1935-06-18,0.7
5648,1935-06-19,0.0
5649,1935-06-20,0.0
5650,1935-06-21,26.8
5651,1935-06-22,0.0
5652,1935-06-23,0.0
5653,1935-06-24,0.0
5654,1935-06-25,0.0
5655,1935-06-26,11.1
5656,1935-06-27,9.7
5657,1935-06-28,6.3
5658,1935-06-29,1.4
5659,1935-06-30,0.0
5660,1935-07-01,3.4
5661,1935-07-02,0.0
5662,1935-07-03,0.0
5663,1935-07-04,0.0
5664,1935-07-05,0.0
5665,1935-07-06,0.0
5666,1935-07-07,0.0
5667,1935-07-08,0.0
5668,1935-07-09,8.5
5669,1935-07-10,2.4
5670,1935-07-11,0.0
5671,1935-07-12,7.7
5672,1935-07-13,0.0
5673,1935-07-14,0.0
5674,1935-07-15,7.5
5675,1935-07-16,8.4
5676,1935-07-17,14.3
5677,1935-07-18,0.0
5678,1935-07-19,0.0
5679,1935-07-20,0.0
5680,1935-07-21,4.2
5681,1935-07-22,0.0
5682,1935-07-23,23.6
5683,1935-07-24,0.0
5684,1935-07-25,3.5
5685,1935-07-26,0.0
5686,1935-07-27,0.0
5687,1935-07-28,12.9
5688,1935-07-29,0.0
5689,1935-07-30,6.9
5690,1935-07-31,0.9
5691,1935-08-01,0.0
5692,1935-08-02,0.0
5693,1935-08-03,0.0
5694,1935-08-04,0.0
5695,1935-08-05,8.5
5696,1935-08-06,21.4
5697,1935-08-07,13.3
5698,1935-08-08,7.6
5699,1935-08-09,3.5
5700,1935-08-10,1.2
5701,1935-08-11,0.0
5702,1935-08-12,0.0
5703,1935-08-13,2.6
5704,1935-08-14,2.7
5705,1935-08-15,0.0
5706,1935-08-16,0.0
5707,1935-08-17,0.0
5708,1935-08-18,26.4
5709,1935-08-19,0.0
5710,1935-08-20,0.0
5711,1935-08-21,48.2
5712,1935-08-22,0.0
5713,1935-08-23,0.0
5714,1935-08-24,1.7
5715,1935-08-25,0.0
5716,1935-08-26,0.0
5717,1935-08-27,0.0
5718,1935-08-28,3.5
5719,1935-08-29,0.0
5720,1935-08-30,0.0
5721,1935-08-31,0.0
5722,1935-09-01,29.1
5723,1935-09-02,0.0
5724,1935-09-03,8.7
5725,1935-09-04,1.5
5726,1935-09-05,0.0
5727,1935-09-06,0.0
5728,1935-09-07,0.0
5729,1935-09-08,30.1
5730,1935-09-09,21.5
5731,1935-09-10,35.5
5732,1935-09-11,0.0
5733,1935-09-12,0.0
5734,1935-09-13,43.3
5735,1935-09-14,0.0
5736,1935-09-15,11.4
5737,1935-09-16,1.2
5738,1935-09-17,0.0
5739,1935-09-18,18.3
5740,1935-09-19,6.6
5741,1935-09-20,12.8
5742,1935-09-21,0.0
5743,1935-09-22,48.3
5744,1935-09-23,0.0
5745,1935-09-24,0.0
5746,1935-09-25,0.0
5747,1935-09-26,21.3
5748,1935-09-27,0.0
5749,1935-09-28,0.0
5750,1935-09-29,0.0
5751,1935-09-30,0.0
5752,1935-10-01,0.0
5753,1935-10-02,0.0
5754,1935-10-03,0.0
5755,1935-10-04,12.9
5756,1935-10-05,29.5
5757,1935-10-06,13.3
5758,1935-10-07,1.3
5759,1935-10-08,1.4
5760,1935-10-09,19.5
5761,1935-10-10,6.5
5762,1935-10-11,30.4
5763,1935-10-12,5.8
5764,1935-10-13,26.5
5765,1935-10-14,4.3
5766,1935-10-15,6.8
5767,1935-10-16,8.9
5768,1935-10-17,0.0
5769,1935-10-18,2.1
5770,1935-10-19,0.0
5771,1935-10-20,9.0
5772,1935-10-21,18.8
5773,1935-10-22,21.6
5774,1935-10-23,8.2
5775,1935-10-24,0.0
5776,1935-10-25,14.8
5777,1935-10-26,0.0
5778,1935-10-27,0.0
5779,1935-10-28,0.0
5780,1935-10-29,0.0
5781,1935-10-30,0.0
5782,1935-10-31,0.0
5783,1935-11-01,0.0
5784,1935-11-02,4.1
5785,1935-11-03,0.0
5786,1935-11-04,0.0
5787,1935-11-05,0.0
5788,1935-11-06,0.0
5789,1935-11-07,0.0
5790,1935-11-08,0.0
5791,1935-11-09,0.0
5792,1935-11-10,0.0
5793,1935-11-11,0.0
5794,1935-11-12,0.0
5795,1935-11-13,0.0
5796,1935-11-14,0.0
5797,1935-11-15,0.0
5798,1935-11-16,0.0
5799,1935-11-17,0.0
5800,1935-11-18,0.0
5801,1935-11-19,0.0
5802,1935-11-20,0.0
5803,1935-11-21,0.0
5804,1935-11-22,0.0
5805,1935-11-23,0.0
5806,1935-11-24,0.0
5807,1935-11-25,0.0
5808,1935-11-26,0.0
5809,1935-11-27,0.0
5810,1935-11-28,0.0
5811,1935-11-29,0.0
5812,1935-11-30,0.0
5813,1935-12-01,1.6
5814,1935-12-02,0.0
5815,1935-12-03,1.4
5816,1935-12-04,0.0
5817,1935-12-05,0.0
5818,1935-12-06,0.0
5819,1935-12-07,0.0
5820,1935-12-08,0.0
5821,1935-12-09,0.0
5822,1935-12-10,0.0
5823,1935-12-11,0.0
5824,1935-12-12,0.0
5825,1935-12-13,0.0
5826,1935-12-14,0.0
5827,1935-12-15,0.0
5828,1935-12-16,0.0
5829,1935-12-17,0.0
5830,1935-12-18,0.0
5831,1935-12-19,0.0
5832,1935-12-20,0.0
5833,1935-12-21,0.0
5834,1935-12-22,0.0
5835,1935-12-23,0.0
5836,1935-12-24,0.0
5837,1935-12-25,0.0
5838,1935-12-26,0.0
5839,1935-12-27,0.0
5840,1935-12-28,0.0
5841,1935-12-29,0.0
5842,1935-12-30,0.0
5843,1935-12-31,0.0
5844,1936-01-01,0.0
5845,1936-01-02,0.0
5846,1936-01-03,0.0
5847,1936-01-04,0.0
5848,1936-01-05,0.0
5849,1936-01-06,0.0
5850,1936-01-07,0.0
5851,1936-01-08,0.0
5852,1936-01-09,0.0
5853,1936-01-10,0.0
5854,1936-01-11,0.0
5855,1936-01-12,0.0
5856,1936-01-13,0.0
5857,1936-01-14,0.0
5858,1936-01-15,0.0
5859,1936-01-16,0.0
5860,1936-01-17,0.0
5861,1936-01-18,0.0
5862,1936-01-19,0.0
5863,1936-01-20,7.5
5864,1936-01-21,0.0
5865,1936-01-22,0.0
5866,1936-01-23,0.0
5867,1936-01-24,7.6
5868,1936-01-25,31.4
5869,1936-01-26,3.2
5870,1936-01-27,0.0
5871,1936-01-28,0.0
5872,1936-01-29,0.0
5873,1936-01-30,0.0
5874,1936-01-31,0.0
5875,1936-02-01,0.0
5876,1936-02-02,0.0
5877,1936-02-03,0.0
5878,1936-02-04,0.0
5879,1936-02-05,0.0
5880,1936-02-06,0.0
5881,1936-02-07,0.0
5882,1936-02-08,0.0
5883,1936-02-09,0.0
5884,1936-02-10,0.0
5885,1936-02-11,0.0
5886,1936-02-12,15.5
5887,1936-02-13,0.0
5888,1936-02-14,0.0
5889,1936-02-15,0.0
5890,1936-02-16,0.0
5891,1936-02-17,0.0
5892,1936-02-18,0.0
5893,1936-02-19,0.0
5894,1936-02-20,0.0
5895,1936-02-21,0.0
5896,1936-02-22,3.1
5897,1936-02-23,0.0
5898,1936-02-24,0.0
5899,1936-02-25,0.0
5900,1936-02-26,0.0
5901,1936-02-27,0.0
5902,1936-02-28,0.0
5903,1936-02-29,0.0
5904,1936-03-01,22.5
5905,1936-03-02,0.0
5906,1936-03-03,0.0
5907,1936-03-04,0.0
5908,1936-03-05,0.0
5909,1936-03-06,0.0
5910,1936-03-07,0.0
5911,1936-03-08,0.0
5912,1936-03-09,0.0
5913,1936-03-10,0.0
5914,1936-03-11,0.0
5915,1936-03-12,0.0
5916,1936-03-13,0.0
5917,1936-03-14,0.0
5918,1936-03-15,0.0
5919,1936-03-16,0.0
5920,1936-03-17,0.0
5921,1936-03-18,0.0
5922,1936-03-19,1.2
5923,1936-03-20,0.0
5924,1936-03-21,0.0
5925,1936-03-22,12.5
5926,1936-03-23,0.0
5927,1936-03-24,0.0
5928,1936-03-25,0.0
5929,1936-03-26,0.0
5930,1936-03-27,0.0
5931,1936-03-28,0.0
5932,1936-03-29,0.0
5933,1936-03-30,0.0
5934,1936-03-31,0.0
5935,1936-04-01,0.0
5936,1936-04-02,0.0
5937,1936-04-03,0.0
5938,1936-04-04,0.0
5939,1936-04-05,0.0
5940,1936-04-06,0.0
5941,1936-04-07,0.0
5942,1936-04-08,0.0
5943,1936-04-09,0.0
5944,1936-04-10,0.0
5945,1936-04-11,0.0
5946,1936-04-12,9.2
5947,1936-04-13,8.3
5948,1936-04-14,28.2
5949,1936-04-15,60.3
5950,1936-04-16,0.0
5951,1936-04-17,0.0
5952,1936-04-18,0.0
5953,1936-04-19,0.0
5954,1936-04-20,20.6
5955,1936-04-21,42.9
5956,1936-04-22,0.0
5957,1936-04-23,0.0
5958,1936-04-24,0.0
5959,1936-04-25,21.6
5960,1936-04-26,12.3
5961,1936-04-27,0.0
5962,1936-04-28,0.0
5963,1936-04-29,0.0
5964,1936-04-30,0.0
5965,1936-05-01,0.0
5966,1936-05-02,40.2
5967,1936-05-03,0.0
5968,1936-05-04,10.4
5969,1936-05-05,31.9
5970,1936-05-06,0.0
5971,1936-05-07,0.0
5972,1936-05-08,4.2
5973,1936-05-09,7.9
5974,1936-05-10,0.0
5975,1936-05-11,25.2
5976,1936-05-12,65.8
5977,1936-05-13,11.2
5978,1936-05-14,0.0
5979,1936-05-15,19.1
5980,1936-05-16,38.9
5981,1936-05-17,17.9
5982,1936-05-18,6.9
5983,1936-05-19,20.6
5984,1936-05-20,3.6
5985,1936-05-21,8.4
5986,1936-05-22,26.4
5987,1936-05-23,4.1
5988,1936-05-24,2.3
5989,1936-05-25,0.0
5990,1936-05-26,0.0
5991,1936-05-27,0.0
5992,1936-05-28,0.0
5993,1936-05-29,0.0
5994,1936-05-30,0.0
5995,1936-05-31,0.0
5996,1936-06-01,0.0
5997,1936-06-02,20.6
5998,1936-06-03,0.0
5999,1936-06-04,0.0
6000,1936-06-05,8.2
6001,1936-06-06,11.9
6002,1936-06-07,8.9
6003,1936-06-08,4.2
6004,1936-06-09,8.9
6005,1936-06-10,10.2
6006,1936-06-11,0.0
6007,1936-06-12,0.0
6008,1936-06-13,0.0
6009,1936-06-14,0.0
6010,1936-06-15,0.0
6011,1936-06-16,0.0
6012,1936-06-17,20.5
6013,1936-06-18,3.3
6014,1936-06-19,9.5
6015,1936-06-20,33.4
6016,1936-06-21,0.0
6017,1936-06-22,3.4
6018,1936-06-23,2.3
6019,1936-06-24,3.2
6020,1936-06-25,0.0
6021,1936-06-26,5.6
6022,1936-06-27,0.0
6023,1936-06-28,0.0
6024,1936-06-29,0.0
6025,1936-06-30,0.0
6026,1936-07-01,9.5
6027,1936-07-02,22.4
6028,1936-07-03,0.0
6029,1936-07-04,7.5
6030,1936-07-05,0.0
6031,1936-07-06,0.0
6032,1936-07-07,0.0
6033,1936-07-08,0.0
6034,1936-07-09,0.0
6035,1936-07-10,0.0
6036,1936-07-11,0.0
6037,1936-07-12,0.0
6038,1936-07-13,3.3
6039,1936-07-14,0.0
6040,1936-07-15,0.0
6041,1936-07-16,7.6
6042,1936-07-17,3.2
6043,1936-07-18,1.3
6044,1936-07-19,3.6
6045,1936-07-20,0.0
6046,1936-07-21,2.2
6047,1936-07-22,2.4
6048,1936-07-23,0.0
6049,1936-07-24,0.0
6050,1936-07-25,55.2
6051,1936-07-26,0.0
6052,1936-07-27,21.4
6053,1936-07-28,22.9
6054,1936-07-29,3.2
6055,1936-07-30,4.7
6056,1936-07-31,0.0
6057,1936-08-01,0.0
6058,1936-08-02,0.0
6059,1936-08-03,0.0
6060,1936-08-04,0.0
6061,1936-08-05,0.0
6062,1936-08-06,11.9
6063,1936-08-07,0.0
6064,1936-08-08,0.0
6065,1936-08-09,0.0
6066,1936-08-10,4.3
6067,1936-08-11,7.3
6068,1936-08-12,4.1
6069,1936-08-13,14.5
6070,1936-08-14,7.6
6071,1936-08-15,0.0
6072,1936-08-16,14.3
6073,1936-08-17,1.9
6074,1936-08-18,4.2
6075,1936-08-19,8.3
6076,1936-08-20,4.2
6077,1936-08-21,0.0
6078,1936-08-22,0.0
6079,1936-08-23,0.0
6080,1936-08-24,0.0
6081,1936-08-25,9.7
6082,1936-08-26,4.3
6083,1936-08-27,12.5
6084,1936-08-28,32.2
6085,1936-08-29,0.0
6086,1936-08-30,0.0
6087,1936-08-31,0.0
6088,1936-09-01,48.2
6089,1936-09-02,35.5
6090,1936-09-03,55.1
6091,1936-09-04,24.1
6092,1936-09-05,0.0
6093,1936-09-06,3.8
6094,1936-09-07,13.1
6095,1936-09-08,0.0
6096,1936-09-09,6.5
6097,1936-09-10,0.0
6098,1936-09-11,0.0
6099,1936-09-12,12.8
6100,1936-09-13,18.6
6101,1936-09-14,7.4
6102,1936-09-15,6.3
6103,1936-09-16,0.0
6104,1936-09-17,8.5
6105,1936-09-18,14.5
6106,1936-09-19,17.1
6107,1936-09-20,0.0
6108,1936-09-21,0.0
6109,1936-09-22,2.5
6110,1936-09-23,25.4
6111,1936-09-24,8.5
6112,1936-09-25,17.9
6113,1936-09-26,0.0
6114,1936-09-27,0.0
6115,1936-09-28,7.8
6116,1936-09-29,4.7
6117,1936-09-30,7.1
6118,1936-10-01,4.1
6119,1936-10-02,0.0
6120,1936-10-03,10.1
6121,1936-10-04,0.0
6122,1936-10-05,16.5
6123,1936-10-06,19.1
6124,1936-10-07,5.1
6125,1936-10-08,3.5
6126,1936-10-09,0.0
6127,1936-10-10,0.0
6128,1936-10-11,1.1
6129,1936-10-12,0.0
6130,1936-10-13,0.0
6131,1936-10-14,0.0
6132,1936-10-15,2.4
6133,1936-10-16,0.0
6134,1936-10-17,4.5
6135,1936-10-18,0.0
6136,1936-10-19,0.0
6137,1936-10-20,0.0
6138,1936-10-21,0.0
6139,1936-10-22,0.0
6140,1936-10-23,0.0
6141,1936-10-24,0.0
6142,1936-10-25,0.0
6143,1936-10-26,0.0
6144,1936-10-27,0.0
6145,1936-10-28,2.5
6146,1936-10-29,5.4
6147,1936-10-30,6.6
6148,1936-10-31,0.0
6149,1936-11-01,0.0
6150,1936-11-02,0.0
6151,1936-11-03,0.0
6152,1936-11-04,0.0
6153,1936-11-05,0.0
6154,1936-11-06,15.6
6155,1936-11-07,0.0
6156,1936-11-08,0.0
6157,1936-11-09,1.9
6158,1936-11-10,0.0
